key,tagNumber,name,description,area,facility,system,parentTag,classId,className,tagDiscipline,project,labels,classViewExtId,cfihosTagClassCode,avejaTagStatus,useProjectStatus,purchaseOrderNo,originatingContractor,dateInstalled,updatedDate
23-LT-92529-02,23-LT-92529-02,23-LT-92529-02,VRD - PH 1STSTGSCRUB I-FACE TOPLIQ,23,Valhall PH,,23-LTX-92529,4469,,LT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-XX-9105,23-XX-9105,23-XX-9105,VRD - 1ST STAGE SUCTION/DISCHARGE COOLER SKID,23,Valhall PH,,23-1ST STAGE COMPRESSION-PH,6340,,XX,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,08/10/2015 15:05
23-YZSL-92545,23-YZSL-92545,23-YZSL-92545,VRD - PH 1STSTGDISCHCOOLER B/D,23,Valhall PH,,23-YSV-92545,4646,,YZSL,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,12/01/2017 09:57
23-FE-9122,23-FE-9122,23-FE-9122,VRD - SEAL GAS HEATER FOR 1ST STAGE COMPRESSOR,23,Valhall PH,,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,4268,,FE,VRD,tag,Tag,,Active,N,8718,,26/06/2009 15:36,09/10/2015 11:56
23-YAH-96118-02,23-YAH-96118-02,23-YAH-96118-02,VRD - PH 1STSTGGEAR 1 JOURNBRG NDE : VIBRATION ALARM HIGH,23,Valhall PH,,23-YT-96118-02,11405,,YAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-YAH-96117-01,23-YAH-96117-01,23-YAH-96117-01,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : VIBRATION ALARM HIGH,23,Valhall PH,,23-YT-96117-01,11405,,YAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-TT-92539 (2),23-TT-92539 (2),23-TT-92539 (2),VRD PH,23,Valhall PH,,23-1ST STAGE COMPRESSOR-PH,4580,,TT,VRD,tag,Tag,,Inactive,N,,,13/12/2012 14:17,26/09/2014 12:52
23-KA-9101-M01-34,23-KA-9101-M01-34,23-KA-9101-M01-34,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,4628,,KA,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
23-TI-96136-07,23-TI-96136-07,23-TI-96136-07,SOFT TAG VRD - PH 1STSTG MOTOR WINDINGS W,23,Valhall PH,,23-TE-96136-07,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:16,09/10/2015 11:56
23-TT-92603,23-TT-92603,23-TT-92603,VRD - PH 1STSTGDISCCOOL GAS OUT,23,Valhall PH,,23-HA-9114,4580,,TT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-ZE-96107-01,23-ZE-96107-01,23-ZE-96107-01,VRD - PH 1STSTGCOMP SHAFT AXIAL POS,23,Valhall PH,,23-KA-9101,4634,,ZE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-TAH-96131-02,23-TAH-96131-02,23-TAH-96131-02,VRD - PH 1STSTG MOTOR JOURN BRG NDE : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TE-96131-02,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-PDT-92530,23-PDT-92530,23-PDT-92530,VRD - PH 1STSTGCOMP SUCT STR,23,Valhall PH,,23-1ST STAGE COMPRESSOR-PH,4507,,PDT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/01/2017 08:31
23-TE-96136-01,23-TE-96136-01,23-TE-96136-01,VRD - PH 1STSTG MOTOR WINDINGS U,23,Valhall PH,,23-KA-9101-M01,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-LAHH-92523,23-LAHH-92523,23-LAHH-92523,SOFT TAG VRD - PH 1STSTGSUCTSCRUBBER,23,Valhall PH,,23-PT-92523,11275,,LAHH,VRD,tag,Tag,,Active,N,,,23/04/2013 10:10,09/10/2015 11:56
23-YE-96133-01,23-YE-96133-01,23-YE-96133-01,VRD - PH 1STSTG MOTOR JOURN BRG NDE,23,Valhall PH,,23-KA-9101-M01,4621,,YE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-KA-9101-M01-62C,23-KA-9101-M01-62C,23-KA-9101-M01-62C,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,6212,,KA,VRD,tag,Tag,,Active,N,,,26/06/2009 15:36,09/12/2013 12:53
23-XA-92543-07,23-XA-92543-07,23-XA-92543-07,SOFT TAG VRD - PH 1STSTG CCC SIMPLEX MODE,23,Valhall PH,,23-FS-92543-07,11275,,XA,VRD,tag,Tag,,Active,N,,,23/04/2013 10:10,09/10/2015 11:56
23-TI-92524,23-TI-92524,23-TI-92524,VRD - PH 1STSTGSUCTSCRUBBER,23,Valhall PH,,23-VG-9101,4565,,TI,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,17/01/2017 10:35
23-TW-96195,23-TW-96195,23-TW-96195,VRD - PH 1STSTG LUBE OIL CLRA CM OUT,23,Valhall PH,,23-HA-9107A,4584,,TW,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,17/01/2017 10:35
23-TAHH-96104-03,23-TAHH-96104-03,23-TAHH-96104-03,VRD - PH 1STSTG COMP THRUST BRG OUT : TEMPERATURE ALARM HIGH HIGH,23,Valhall PH,,23-TE-96104-03,11405,,TAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-HV-96173-02,23-HV-96173-02,23-HV-96173-02,VRD - PH 1STSTGINNERLKGE PSV IN,23,Valhall PH,,23-PSV-96173,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/06/2017 12:42
23-PALL-92536,23-PALL-92536,23-PALL-92536,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,23,Valhall PH,,23-PT-92536,11275,,PALL,VRD,tag,Tag,,Inactive,N,,,16/05/2013 11:50,09/10/2015 11:56
23-NE-96144-01,23-NE-96144-01,23-NE-96144-01,VRD - PH 1STSTGCMP MTR PARTIAL DISCH,23,Valhall PH,,23-NI-96144,9283,,NE,VRD,tag,Tag,,Active,N,8309,,05/10/2009 17:21,08/10/2015 08:48
23-PDAH-96167,23-PDAH-96167,23-PDAH-96167,VRD - PH 1STSTG COMPR BAL PISTON LEAK : PRESSURE DIFFERENTIAL ALARM HIGH,23,Valhall PH,,23-PDT-96167,11405,,PDAH,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,06/10/2015 12:28
23-FAH-96152,23-FAH-96152,23-FAH-96152,VRD - PH 1STSTG PRI SEAL LEAK NDE : FLOW ALARM HIGH,23,Valhall PH,,23-FT-96152,11405,,FAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-GK-9111A,23-GK-9111A,23-GK-9111A,VRD - 1ST STAGE COMPRESSOR ENCLOSURE VENT FAN A,23,Valhall PH,,23-1ST STAGE COMP ENCLOSURE-PH,6262,,GK,VRD,tag,Tag,,Inactive,N,8309,,26/06/2009 15:36,05/04/2017 08:33
23-YI-96120-01,23-YI-96120-01,23-YI-96120-01,SOFT TAG VRD - PH 1STSTGGEAR 2 JOURNBRG DE,23,Valhall PH,,23-YE-96120-01,11275,,YI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:18,09/10/2015 11:56
23-PDAH-96143,23-PDAH-96143,23-PDAH-96143,VRD - PH 1STSTG COMPR ENCL AIRFILTER : PRESSURE DIFFERENTIAL ALARM HIGH,23,Valhall PH,,23-PDT-96143,11405,,PDAH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-PSV-92527,23-PSV-92527,23-PSV-92527,VRD - PH 1STSTGSUCTSCRUBBER,23,Valhall PH,,23-VG-9101,11520,,PSV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,10/11/2016 18:02
23-TE-96103-04,23-TE-96103-04,23-TE-96103-04,VRD - PH 1STSTG COMP THRUST BRG IN,23,Valhall PH,,23-KA-9101,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-LY-92521A,23-LY-92521A,23-LY-92521A,VRD - PH 1STSTGSUCTSCRUBBER LEVEL,23,Valhall PH,,23-LV-92521A,6212,,LY,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-ZAHH-96107-03,23-ZAHH-96107-03,23-ZAHH-96107-03,VRD - PH 1STSTGCOMP SHAFT AXIAL POS : POSITION ALARM HIGH HIGH,23,Valhall PH,,23-ZT-96107-03,11405,,ZAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/06/2016 08:54
23-KA-9101-M01-37,23-KA-9101-M01-37,23-KA-9101-M01-37,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,4628,,KA,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
23-TAH-96168,23-TAH-96168,23-TAH-96168,VRD - PH 1STSTG COMP INNER SEAL : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TT-96168,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-PAH-96186,23-PAH-96186,23-PAH-96186,SOFT TAG VRD - PH 1STSTG COMP LO HEADER,23,Valhall PH,,23-FO-96186,11275,,PAH,VRD,tag,Tag,,Active,N,,,23/04/2013 10:10,09/10/2015 11:56
23-PAHH-96156-02,23-PAHH-96156-02,23-PAHH-96156-02,VRD - PH 1STSTG COMP OUTER SEAL DE : PRESSURE ALARM HIGH HIGH,23,Valhall PH,,23-PT-96156-02,11405,,PAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-FS-92543-06,23-FS-92543-06,23-FS-92543-06,VRD - PH 1STSTG PSD TO CCC ASC ESD,23,Valhall PH,,23-FIC-92543,4379,,FS,VRD,tag,Tag,,Active,N,,,09/05/2012 17:17,09/12/2013 12:53
23-YT-96133-02,23-YT-96133-02,23-YT-96133-02,VRD - PH 1STSTG MOTOR JOURN BRG NDE,23,Valhall PH,,23-YE-96133-02,4627,,YT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-TI-96137-03,23-TI-96137-03,23-TI-96137-03,SOFT TAG VRD - PH 1STSTG MOTORCOOLINGAIRHOT,23,Valhall PH,,23-TE-96137-03,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:16,09/10/2015 11:56
23-HV-96189-03,23-HV-96189-03,23-HV-96189-03,VRD - PH 1STSTGLUBEOIL PSV OUT,23,Valhall PH,,23-PSV-96189,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
48-ZSH-96966B,48-ZSH-96966B,48-ZSH-96966B,VRD - PH STG1 COMPENCL AIR IN DAMPER,48,Valhall PH,,48-XY-96966B,4643,,ZSH,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
23-KA-9101-M01-25,23-KA-9101-M01-25,23-KA-9101-M01-25,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,4628,,KA,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
23-TAH-96111-01,23-TAH-96111-01,23-TAH-96111-01,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TE-96111-01,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-PDI-96143,23-PDI-96143,23-PDI-96143,SOFT TAG VRD - PH 1STSTG COMPR ENCL AIRFILTER,23,Valhall PH,,23-PDT-96143,11275,,PDI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:14,09/10/2015 11:56
23-HS-92521-05,23-HS-92521-05,23-HS-92521-05,VRD - PH 1STSTGSUCTSCRUB LIQ OUT,23,Valhall PH,,23-ESDV-92521,4414,,HS,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-LALL-92523-01,23-LALL-92523-01,23-LALL-92523-01,VRD - PH 1STSTGSUCTSCRUBBER : LEVEL ALARM LOW LOW,23,Valhall PH,,23-LT-92523-01,11405,,LALL,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-PT-92512,23-PT-92512,23-PT-92512,VRD - PH 1STSTGSUCTCOOL GAS IN,23,Valhall PH,,23-HA-9103,4525,,PT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-PI-92537,23-PI-92537,23-PI-92537,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,23,Valhall PH,,23-PT-92537,11275,,PI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:14,09/10/2015 11:56
23-ESDV-92501A-PST,23-ESDV-92501A-PST,23-ESDV-92501A-PST,SOFT TAG VRD - PH 1STSTGSUCTCLR GAS IN,23,Valhall PH,,23-ESDV-92501A,11275,,ESDV,VRD,tag,Tag,,Active,N,,,23/04/2013 10:10,09/10/2015 11:56
23-FT-96158,23-FT-96158,23-FT-96158,VRD - PH 1STSTG COMP BUFFER GAS DE,23,Valhall PH,,23-CB-9129A,4400,,FT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-FO-96109,23-FO-96109,23-FO-96109,VRD - PH 1STSTG LUBE OIL DRAIN,23,Valhall PH,,23-1ST STAGE COMP LUBE OIL SYS-PH,4390,,FO,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-HV-92526,23-HV-92526,23-HV-92526,VRD - PH 1STSTGSUCTSCRB YSV OUTLET,23,Valhall PH,,23-YSV-92526,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-VA-9110-M01-39,23-VA-9110-M01-39,23-VA-9110-M01-39,VRD - PH 1ST STG COMP OIL MIST FAN,23,Valhall PH,,23-KA-9101,4628,,VA,VRD,tag,Tag,,Active,N,,,01/03/2013 13:40,13/01/2015 15:10
23-HA-9103,23-HA-9103,23-HA-9103,VRD - 1ST STAGE SUCTION COOLER,23,Valhall PH,,23-XX-9105,4757,,HA,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,08/10/2015 15:05
23-PDAH-92534,23-PDAH-92534,23-PDAH-92534,VRD - PH 1STSTGCOMP SUCTION : PRESSURE DIFFERENTIAL ALARM HIGH,23,Valhall PH,,23-PDT-92534,11405,,PDAH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-KA-9101-M01-35,23-KA-9101-M01-35,23-KA-9101-M01-35,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,4628,,KA,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
23-YAH-96120-02,23-YAH-96120-02,23-YAH-96120-02,VRD - PH 1STSTGGEAR 2 JOURNBRG DE : VIBRATION ALARM HIGH,23,Valhall PH,,23-YT-96120-02,11405,,YAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-TAHH-96147-01,23-TAHH-96147-01,23-TAHH-96147-01,VRD - PH 1STSTG COMP SEAL GAS HTR : TEMPERATURE ALARM HIGH HIGH,23,Valhall PH,,23-TSHH-96147-01,11405,,TAHH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-PSV-96195,23-PSV-96195,23-PSV-96195,VRD - LOS COOLER A RELIEF VALVE,23,Valhall PH,,23-HA-9107A,4524,,PSV,VRD,tag,Tag,,Inactive,N,,,26/06/2009 15:36,08/10/2015 10:03
23-YI-96117-01,23-YI-96117-01,23-YI-96117-01,SOFT TAG VRD - PH 1STSTGGEAR 1 JOURNBRG DE,23,Valhall PH,,23-YE-96117-01,11275,,YI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:17,09/10/2015 11:56
23-TAH-96111-03,23-TAH-96111-03,23-TAH-96111-03,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : TEMPERATURE ALARM HIGH,23,Valhall PH,,23-TE-96111-03,11405,,TAH,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,06/10/2015 12:28
23-YAH-96133-01,23-YAH-96133-01,23-YAH-96133-01,VRD - PH 1STSTG MOTOR JOURN BRG NDE : VIBRATION ALARM HIGH,23,Valhall PH,,23-YT-96133-01,11405,,YAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-ZI-96142B,23-ZI-96142B,23-ZI-96142B,SOFT TAG VRD - PH 1STSTG COMPR ENCL DOOR B,23,Valhall PH,,23-ZS-96142B,11275,,ZI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:18,09/10/2015 11:56
23-GK-9107B-M01-14,23-GK-9107B-M01-14,23-GK-9107B-M01-14,VRD - PH 1ST STG COMP ENCL CLGUNIT B,23,Valhall PH,,23-GK-9107B,6178,,GK,VRD,tag,Tag,,Active,N,,,09/05/2012 17:16,09/10/2015 11:56
23-GO-9115,23-GO-9115,23-GO-9115,VRD - 1ST STAGE COMPPRESSOR ENCLOSURE OUTLET AIR FIRE DAMPER,23,Valhall PH,,23-1ST STAGE COMP ENCLOSURE-PH,6265,,GO,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,22/05/2017 10:33
23-TI-96111-01,23-TI-96111-01,23-TI-96111-01,SOFT TAG VRD - PH 1STSTGGEAR 1 JOURNBRG DE,23,Valhall PH,,23-TE-96111-01,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:16,09/10/2015 11:56
23-PSV-96172,23-PSV-96172,23-PSV-96172,VRD - PH 1STSTG COMP INNER LEAKAGE,23,Valhall PH,,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,11517,,PSV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,15/12/2016 12:35
45-HV-92613-01,45-HV-92613-01,45-HV-92613-01,VRD - PH 1STSTGDISCCOOL CM PSV INLET,45,Valhall PH,,45-PSV-92613,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/06/2017 12:39
23-TE-96183,23-TE-96183,23-TE-96183,VRD - PH 1STSTG COMP OIL TANK HEATER,23,Valhall PH,,23-TT-96183,4564,,TE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-LAHH-92523-01,23-LAHH-92523-01,23-LAHH-92523-01,VRD - PH 1STSTGSUCTSCRUBBER : LEVEL ALARM HIGH HIGH,23,Valhall PH,,23-LT-92523-01,11405,,LAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-KB-9103,23-KB-9103,23-KB-9103,VRD - 1ST STAGE COMPRESSOR SEAL GAS PRESSURE BOOSTER,23,Valhall PH,,23-1ST STAGE COMP DRY GAS SEAL SYS-PH,9253,,KB,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,08/10/2015 15:05
23-XY-92538-02,23-XY-92538-02,23-XY-92538-02,VRD PH,23,Valhall PH,,23-PV-92538,6213,,XY,VRD,tag,Tag,,Inactive,N,,,13/12/2012 14:17,26/09/2014 12:52
23-KA-9101-M01-24,23-KA-9101-M01-24,23-KA-9101-M01-24,VRD - PH HV SWGR 1STSTG COMP MTR,23,Valhall PH,,23-KA-9101-M01,4628,,KA,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
45-FO-92138,45-FO-92138,45-FO-92138,VRD - 1ST STAGE COMP. LUBE OIL SYSTEM,45,Valhall PH,,23-1ST STAGE COMP LUBE OIL SYS-PH,4390,,FO,VRD,tag,Tag,,Active,N,,,17/10/2012 12:20,09/12/2013 12:53
23-XT-96135,23-XT-96135,23-XT-96135,VRD - PH 1STSTG MOTOR JOURN BRG NDE,23,Valhall PH,,23-XE-96135,4613,,XT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-FI-92537-01,23-FI-92537-01,23-FI-92537-01,SOFT TAG VRD - PH 1STSTGCOMP DISCHARGE,23,Valhall PH,,23-FT-92537-01,11275,,FI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:13,09/10/2015 11:56
23-DB-9101,23-DB-9101,23-DB-9101,VRD - 1ST STAGE COMPRESSOR GEAR UNIT,23,Valhall PH,,23-KA-9101,4729,,DB,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,08/10/2015 15:05
23-PAL-92539,23-PAL-92539,23-PAL-92539,VRD - PH 1STSTGCOMP DISCHARGE : PRESSURE ALARM LOW,23,Valhall PH,,23-PT-92539,11405,,PAL,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-TI-96104,23-TI-96104,23-TI-96104,SOFT TAG VRD - PH 1STSTG COMP THRUST BRG OUT,23,Valhall PH,,23-FG-96104,11275,,TI,VRD,tag,Tag,,Active,N,,,16/05/2013 11:50,09/10/2015 11:56
23-PT-92539,23-PT-92539,23-PT-92539,VRD - PH 1STSTGCOMP DISCHARGE,23,Valhall PH,,23-1ST STAGE COMPRESSOR-PH,4525,,PT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-TI-96112-03,23-TI-96112-03,23-TI-96112-03,SOFT TAG VRD - PH 1STSTGGEAR 1 JOURNBRG NDE,23,Valhall PH,,23-TE-96112-03,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:16,09/10/2015 11:56
23-TI-96136-01,23-TI-96136-01,23-TI-96136-01,SOFT TAG VRD - PH 1STSTG MOTOR WINDINGS U,23,Valhall PH,,23-TE-96136-01,11275,,TI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:16,09/10/2015 11:56
23-HV-96192-01,23-HV-96192-01,23-HV-96192-01,VRD - PH 1STSTGLUBEOIL PSV IN,23,Valhall PH,,23-PSV-96192,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-PDI-92502,23-PDI-92502,23-PDI-92502,SOFT TAG VRD - PH 1STSTGSUCTCOOL TUBES,23,Valhall PH,,23-PDT-92502,11275,,PDI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:13,09/10/2015 11:56
23-GK-9107B-M01,23-GK-9107B-M01,23-GK-9107B-M01,VRD - 1ST STAGE COMPRESSOR ENCLOSURE COOLING UNIT B,23,Valhall PH,,23-GK-9107B,4280,,GK,VRD,tag,Tag,,Active,N,8718,,26/06/2009 15:36,05/04/2017 08:10
23-YVX-92445,23-YVX-92445,23-YVX-92445,VRD - PH 1STSTGSUCTCOOL GAS IN,23,Valhall PH,,23-YSV-92445,9263,,YVX,VRD,tag,Tag,,Active,N,8309,,05/10/2009 17:21,09/12/2013 12:53
23-YAH-96117-02,23-YAH-96117-02,23-YAH-96117-02,VRD - PH 1STSTGGEAR 1 JOURNBRG DE : VIBRATION ALARM HIGH,23,Valhall PH,,23-YT-96117-02,11405,,YAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-TAHH-96103-03,23-TAHH-96103-03,23-TAHH-96103-03,VRD - PH 1STSTG COMP THRUST BRG IN : TEMPERATURE ALARM HIGH HIGH,23,Valhall PH,,23-TE-96103-03,11405,,TAHH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
23-XA-92543-06,23-XA-92543-06,23-XA-92543-06,SOFT TAG VRD - PH 1STSTG CCC RED IOC IN CTRL,23,Valhall PH,,23-FS-92543-06,11275,,XA,VRD,tag,Tag,,Active,N,,,23/04/2013 10:10,09/10/2015 11:56
23-FT-92521,23-FT-92521,23-FT-92521,VRD - PH 1STSTGSUCTSCRUBBER LIQ OUT,23,Valhall PH,,23-VG-9101,4400,,FT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
45-HV-92514-03,45-HV-92514-03,45-HV-92514-03,VRD - PH 1STSTGSUCTCOOL SHELL PSV OUT,45,Valhall PH,,45-PSV-92514,4418,,HV,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,26/06/2017 12:39
45-TT-92606,45-TT-92606,45-TT-92606,VRD - PH 1STSTGDISCCLR COOLMED SPLY,45,Valhall PH,,23-HA-9114,4580,,TT,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-KA-9101-EPE,23-KA-9101-EPE,23-KA-9101-EPE,VRD - PH 1ST STAGE EXPCOMPR POLY EFF,23,Valhall PH,,23-KA-9101,6284,,KA,VRD,tag,Tag,,Active,N,,,31/08/2009 19:25,08/10/2015 15:05
23-YAH-96105-02,23-YAH-96105-02,23-YAH-96105-02,VRD - PH 1STSTG COMP JOURN BRG DE : VIBRATION ALARM HIGH,23,Valhall PH,,23-YT-96105-02,11405,,YAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-YZSL-92526,23-YZSL-92526,23-YZSL-92526,VRD - PH 1STSTGSUCTSCRUB B/D,23,Valhall PH,,23-YSV-92526,4646,,YZSL,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,12/01/2017 09:57
23-ZI-92538,23-ZI-92538,23-ZI-92538,SOFT TAG VRD - PH 1STSTGCOMP SUCTION STV,23,Valhall PH,,23-ZT-92538,11275,,ZI,VRD,tag,Tag,,Active,N,,,13/12/2012 14:18,09/10/2015 11:56
23-VA-9110-A01,23-VA-9110-A01,23-VA-9110-A01,VRD - PB FOR 1ST STAGE COMPRESSOR OIL SEPERATOR W/FAN,23,Valhall PH,,23-VA-9110,9860,,VA,VRD,tag,Tag,,Active,N,8309,,05/04/2011 10:19,09/10/2015 11:56
23-FO-96180,23-FO-96180,23-FO-96180,VRD - PH 1STSTG OIL FILTER,23,Valhall PH,,23-CB-9103A,4390,,FO,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,09/12/2013 12:53
23-FAH-96159,23-FAH-96159,23-FAH-96159,VRD - PH 1STSTG COMP BUFFER GAS DE : FLOW ALARM HIGH,23,Valhall PH,,23-FT-96159,11405,,FAH,VRD,tag,Tag,,Active,N,8309,,16/05/2013 11:50,06/10/2015 12:28
23-YE-96117-01,23-YE-96117-01,23-YE-96117-01,VRD - PH 1STSTGGEAR 1 JOURNBRG DE,23,Valhall PH,,23-DB-9101,4621,,YE,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,11/07/2014 09:25
23-PDAL-96162,23-PDAL-96162,23-PDAL-96162,VRD - PH 1STSTGCOMPSEALGASBOOSTFLTR : PRESSURE DIFFERENTIAL ALARM LOW,23,Valhall PH,,23-PDT-96162,11405,,PDAL,VRD,tag,Tag,,Active,N,8309,,23/04/2013 10:10,10/03/2016 14:26
23-ZAH-96107-03,23-ZAH-96107-03,23-ZAH-96107-03,VRD - PH 1STSTGCOMP SHAFT AXIAL POS : POSITION ALARM HIGH,23,Valhall PH,,23-ZT-96107-03,11405,,ZAH,VRD,tag,Tag,,Active,N,8309,,06/10/2015 12:18,06/10/2015 13:14
48-XY-96960,48-XY-96960,48-XY-96960,VRD - PH STG1 COMP WTR MIST RELEASE,48,Valhall PH,,48-XV-96960,6213,,XY,VRD,tag,Tag,,Active,N,8309,,26/06/2009 15:36,14/08/2015 14:36
